chr	start	end	len
chr2	18847434	18889204	41771
chr2	24718030	24758421	40392
chr2	24824945	24863908	38964
chr2	24824945	24887069	62125
chr2	24927199	24927728	530
chr2	32316898	32328047	11150
chr2	33802745	33840266	37522
chr2	35183744	35192679	8936
chr2	39018339	39050191	31853
chr2	39094703	39133086	38384
chr2	40657364	40665189	7826
chr2	41435517	41469011	33495
chr2	48917165	48933622	16458
chr2	49488689	49528996	40308
chr2	49688653	49710868	22216
chr2	52449950	52477811	27862
chr2	53116840	53123573	6734
chr2	58474173	58537873	63701
chr2	59318645	59322501	3857
chr2	59907439	59932170	24732
chr2	60236754	60241052	4299
chr2	62762877	62764570	1694
chr2	65726328	65752134	25807
chr2	65733229	65752134	18906
chr2	69776130	69782118	5989
chr2	71219301	71219418	118
chr2	72031033	72034119	3087
chr2	78254552	78293486	38935
chr2	84693349	84696400	3052
chr2	90721190	90725703	4514
chr2	92326913	92344642	17730
chr2	94065554	94117476	51923
chr2	94323089	94378858	55770
chr2	104192435	104255570	63136
chr2	104205059	104221298	16240
chr2	110781399	110795071	13673
chr2	112728847	112733474	4628
chr2	119712009	119721252	9244
chr2	120371524	120394475	22952
chr2	121457702	121457758	57
chr2	121977331	121981364	4034
chr2	121988790	122007816	19027
chr2	125096199	125097562	1364
chr2	125839149	125848284	9136
chr2	126725345	126742681	17337
chr2	126797111	126799234	2124
chr2	127011791	127043756	31966
chr2	128675671	128679602	3932
chr2	130712260	130713503	1244
chr2	135220718	135294995	74278
chr2	136097471	136101228	3758
chr2	142176594	142318507	141914
chr2	147051713	147063360	11648
chr2	153352189	153391822	39634
chr2	156438585	156438633	49
chr2	157101721	157116507	14787
chr2	158626327	158636800	10474
chr2	158806398	158820445	14048
chr2	158815535	158815723	189
chr2	160670100	160698239	28140
chr2	160698124	160712788	14665
chr2	161810550	161927778	117229
chr2	162238007	162278319	40313
chr2	162253753	162278319	24567
chr2	162267988	162363026	95039
chr2	165157250	165181459	24210
chr2	165820542	165834967	14426
chr2	166617833	166638419	20587
chr2	166866912	166869043	2132
chr2	172444647	172447113	2467
chr18	10092129	10132272	40144
chr18	10500941	10542445	41505
chr18	12976469	12986397	9929
chr18	16601622	16650498	48877
chr18	21002170	21008719	6550
chr18	23475116	23475242	127
chr18	23475116	23602674	127559
chr18	24111715	24114187	2473
chr18	24622079	24622667	589
chr18	25149114	25158323	9210
chr18	31635982	31720770	84789
chr18	33824459	33861237	36779
chr18	34494157	34499852	5696
chr18	35222065	35223575	1511
chr18	36575019	36600875	25857
chr18	36583612	36594322	10711
chr18	43571054	43577509	6456
chr18	44449205	44476378	27174
chr18	44859931	44873133	13203
chr18	49846585	49864994	18410
chr18	49848668	49871791	23124
chr18	56575462	56580300	4839
chr18	61140791	61157761	16971
chr18	65582897	65625334	42438
chr18	65987755	65998720	10966
chr18	67529033	67530406	1374
chr18	69633577	69651289	17713
chr18	69642883	69657950	15068
chr18	75055281	75080328	25048
chr18	77126857	77134067	7211
chr9	3409966	3431087	21122
chr9	4537635	4537819	185
chr9	9046505	9180122	133618
chr9	9693493	9706110	12618
chr9	9693493	9833582	140090
chr9	9781671	10048886	267216
chr9	14504941	14507850	2910
chr9	22236202	22239253	3052
chr9	41979330	41980745	1416
chr9	42067797	42072346	4550
chr9	42449924	42451762	1839
chr9	44045957	44046018	62
chr9	45898432	45900256	1825
chr9	50783258	50822715	39458
chr9	50862366	50866942	4577
chr9	53117153	53160017	42865
chr9	53213236	53235383	22148
chr9	53479581	53491040	11460
chr9	54369210	54406694	37485
chr9	54445383	54459037	13655
chr9	54885875	54896599	10725
chr9	54891175	54892474	1300
chr9	55757993	55864604	106612
chr9	59622349	59628668	6320
chr9	59801914	59856846	54933
chr9	59843063	59874683	31621
chr9	60687204	60687811	608
chr9	64859299	64872046	12748
chr9	65042377	65043684	1308
chr9	65120218	65122806	2589
chr9	66388161	66391487	3327
chr9	70740075	70746326	6252
chr9	72669952	72718384	48433
chr9	75663193	75669392	6200
chr9	95732007	95743351	11345
chr9	96552303	96611499	59197
chr9	97458280	97461339	3060
chr9	100705153	100931726	226574
chr9	100887380	100908717	21338
chr9	104184583	104186789	2207
chr9	105459660	105467817	8158
chr9	106839032	106847990	8959
chr9	106932975	106973946	40972
chr9	107023728	107108456	84729
chr9	107055450	107108456	53007
chr9	107082375	107179164	96790
chr9	107833434	107853403	19970
chr9	111588805	111606921	18117
chr9	112184414	112185608	1195
chr9	113671757	113691580	19824
chr9	113685494	113687624	2131
chr9	114720670	114721703	1034
chr9	120388112	120467564	79453
chr9	121729636	121750886	21251
chr9	121731478	121745988	14511
chr10	6935175	6956132	20958
chr10	10741436	10782794	41359
chr10	24893615	24897359	3745
chr10	26352259	26352375	117
chr10	26869921	26889872	19952
chr10	28383431	28496945	113515
chr10	28483188	28496945	13758
chr10	30566426	30597805	31380
chr10	39827710	39830981	3272
chr10	40434304	40436212	1909
chr10	41220899	41285699	64801
chr10	45638321	45652738	14418
chr10	49404337	49578302	173966
chr10	50699940	50823860	123921
chr10	62438974	62445153	6180
chr10	62633977	62640862	6886
chr10	62633977	62643372	9396
chr10	63016080	63017610	1531
chr10	63269628	63283341	13714
chr10	67245506	67248150	2645
chr10	69893445	69899089	5645
chr10	75257868	75279961	22094
chr10	76318132	76319466	1335
chr10	76367308	76370079	2772
chr10	81241995	81249796	7802
chr10	82702443	82712238	9796
chr10	82752407	82761913	9507
chr10	86698319	86704396	6078
chr10	88992875	89088293	95419
chr10	90163161	90577195	414035
chr10	91122337	91123557	1221
chr10	93973835	94004082	30248
chr10	93996838	94000523	3686
chr10	98979704	99010780	31077
chr10	98986891	98996982	10092
chr10	105303594	105370778	67185
chr10	106863254	106869972	6719
chr10	108583874	108902315	318442
chr10	115294871	115302791	7921
chr10	115398005	115415739	17735
chr10	127519918	127519970	53
chr3	10344801	10348552	3752
chr3	16203187	16205424	2238
chr3	32911573	32919070	7498
chr3	35778025	35789661	11637
chr3	36917618	36921427	3810
chr3	36983369	36989888	6520
chr3	37439101	37464658	25558
chr3	38958401	38970806	12406
chr3	51436215	51446766	10552
chr3	51436215	51443951	7737
chr3	51526845	51550364	23520
chr3	52996008	53012964	16957
chr3	53572285	53589861	17577
chr3	55665574	55891674	226101
chr3	55690821	55857068	166248
chr3	55819283	55953162	133880
chr3	55991038	56009643	18606
chr3	59068242	59077169	8928
chr3	60613521	60614561	1041
chr3	60621459	60621928	470
chr3	63987659	63993342	5684
chr3	68962180	68994582	32403
chr3	80850908	80912118	61211
chr3	81141405	81174996	33592
chr3	85720416	85730885	10470
chr3	87867315	87872257	4943
chr3	88965812	89001874	36063
chr3	88981233	89001874	20642
chr3	89001773	89023210	21438
chr3	89957011	89959049	2039
chr3	90272256	90273063	808
chr3	94502170	94531389	29220
chr3	94994161	94995944	1784
chr3	95337149	95341846	4698
chr3	96614556	96618600	4045
chr3	96754335	96758034	3700
chr3	101425451	101439779	14329
chr3	103585342	103627132	41791
chr3	104462659	104491011	28353
chr3	104873522	104895798	22277
chr3	107896691	107897249	559
chr3	116603462	116627167	23706
chr3	117800841	117846696	45856
chr3	122002542	122008091	5550
chr3	122947443	122949123	1681
chr3	131579311	131619289	39979
chr3	135659087	135662914	3828
chr3	138955322	138983868	28547
chr3	145124211	145144416	20206
chr3	145845705	145853276	7572
chr3	146417607	146433146	15540
chr3	152222084	152232022	9939
chr3	152358636	152373498	14863
chr3	156859437	157016307	156871
chr3	157069166	157069297	132
chr3	158104428	158240512	136085
chr3	158127215	158170756	43542
chrY	898550	921836	23287
chr11	5099899	5100395	497
chr11	6125418	6125561	144
chr11	6399723	6401255	1533
chr11	12343744	12386766	43023
chr11	21263199	21271738	8540
chr11	22137838	22285874	148037
chr11	23381225	23384500	3276
chr11	23576731	23589983	13253
chr11	23617138	23629031	11894
chr11	23624936	23631334	6399
chr11	23706947	23707360	414
chr11	26422408	26434500	12093
chr11	29530581	29536972	6392
chr11	29777003	29838639	61637
chr11	30101613	30149615	48003
chr11	30811978	30839021	27044
chr11	36206905	36221530	14626
chr11	49863544	49872899	9356
chr11	50383680	50383739	60
chr11	51721815	51734661	12847
chr11	53368660	53389791	21132
chr11	61158292	61160677	2386
chr11	61791434	61827684	36251
chr11	61801483	61812778	11296
chr11	62381408	62391033	9626
chr11	62398265	62433699	35435
chr11	69914933	69915954	1022
chr11	70405627	70406321	695
chr11	70900472	70920968	20497
chr11	72070303	72075035	4733
chr11	72189548	72198963	9416
chr11	72817931	72837281	19351
chr11	74773522	74792318	18797
chr11	75612304	75619175	6872
chr11	76233900	76240922	7023
chr11	76805976	76813652	7677
chr11	77545289	77551000	5712
chr11	77550872	77585494	34623
chr11	77579774	77585494	5721
chr11	77815856	77821186	5331
chr11	79953577	79959150	5574
chr11	80391331	80398470	7140
chr11	84259323	84270441	11119
chr11	85032069	85042680	10612
chr11	87186379	87209887	23509
chr11	94036600	94048558	11959
chr11	95470522	95471344	823
chr11	97389112	97389716	605
chr11	102854779	102865660	10882
chr11	103683792	103687633	3842
chr11	105625035	105625124	90
chr11	106782698	106783958	1261
chr11	107661095	107663815	2721
chr11	108434126	108591111	156986
chr11	113838384	113843119	4736
chr11	116155529	116155957	429
chr11	120620163	120624810	4648
chr6	23314133	23329161	15029
chr6	30825627	30895594	69968
chr6	32234509	32251169	16661
chr6	34886066	34889331	3266
chr6	38147120	38191764	44645
chr6	38190551	38197089	6539
chr6	38389982	38404535	14554
chr6	39147704	39149096	1393
chr6	46421344	46856237	434894
chr6	47484744	47515085	30342
chr6	49117152	49134898	17747
chr6	56730642	56753926	23285
chr6	71592073	71594616	2544
chr6	83942834	83967427	24594
chr6	83954762	83956692	1931
chr6	85256343	85299617	43275
chr6	86944357	86971086	26730
chr6	86956573	86959031	2459
chr6	87053751	87082587	28837
chr6	87073382	87077240	3859
chr6	89650526	89656147	5622
chr6	92458475	92458658	184
chr6	93745434	93815825	70392
chr6	93792347	93792553	207
chr6	94663927	94663998	72
chr6	99003200	99260419	257220
chr6	103709123	103717631	8509
chr6	111246175	111254132	7958
chr6	111246376	111253989	7614
chr6	116315643	116316659	1017
chr6	119713680	119825819	112140
chr6	134520396	134542045	21650
chr6	136563760	136566785	3026
chr6	137368073	137382730	14658
chr6	137461774	137462096	323
chr6	140543720	140572966	29247
chr6	143029160	143031625	2466
chr6	147507784	147575580	67797
chr6	148325117	148336332	11216
chr6	149166806	149185124	18319
chr7	14598275	14609339	11065
chr7	35409581	35418361	8781
chr7	37967493	37969379	1887
chr7	50228792	50279646	50855
chr7	55249398	55249490	93
chr7	58784732	58807559	22828
chr7	67529586	67619111	89526
chr7	75147637	75157449	9813
chr7	78260284	78356215	95932
chr7	87360728	87376282	15555
chr7	91810479	91810529	51
chr7	91965596	92040866	75271
chr7	96702642	96778019	75378
chr7	97669769	97681887	12119
chr7	97865472	97894013	28542
chr7	102191903	102195050	3148
chr7	109976595	109982773	6179
chr7	110329761	110351789	22029
chr7	110362040	110428392	66353
chr7	110377964	110442367	64404
chr7	111076031	111076695	665
chr7	117475492	117622000	146509
chr7	117548584	117622000	73417
chr7	117621920	117622000	81
chr7	118717967	118723038	5072
chr7	118811805	118833867	22063
chr7	120767156	120773299	6144
chr7	122113250	122117355	4106
chr7	123162494	123162877	384
chr7	123314738	123318386	3649
chr7	128443807	128455032	11226
chr7	134348712	134349828	1117
chr7	135643858	135654029	10172
chr7	141889507	141892889	3383
chr14	11721115	11721219	105
chr14	16397783	16406839	9057
chr14	20570248	20577586	7339
chr14	23309040	23314317	5278
chr14	23364126	23367438	3313
chr14	26426565	26428316	1752
chr14	26940244	26958511	18268
chr14	27441430	27450049	8620
chr14	29043501	29105025	61525
chr14	30512984	30519677	6694
chr14	30974215	30980078	5864
chr14	32569513	32575010	5498
chr14	37125902	37133803	7902
chr14	38376334	38407216	30883
chr14	38397230	38407216	9987
chr14	48240210	48252765	12556
chr14	49033271	49039383	6113
chr14	55627340	55629471	2132
chr14	56672405	56693578	21174
chr14	56797668	56799192	1525
chr14	60289543	60293509	3967
chr14	60827299	60834094	6796
chr14	61179310	61179605	296
chr14	70966207	70968416	2210
chr14	74795297	74835775	40479
chr14	77312059	77380688	68630
chr14	79381495	79387106	5612
chr14	87477390	87511770	34381
chr14	96346770	96368674	21905
chr14	99082650	99091492	8843
chr14	99088762	99098840	10079
chr14	103232526	103282802	50277
chr14	103242112	103291362	49251
chr14	118953109	118960860	7752
chr14	119061240	119083927	22688
chr13	3642065	3645050	2986
chr13	8844787	8861265	16479
chr13	9150865	9166481	15617
chr13	9560671	9615825	55155
chr13	11665881	11669989	4109
chr13	11794542	11851214	56673
chr13	12247319	12250691	3373
chr13	12247893	12250691	2799
chr13	12414373	12421421	7049
chr13	18823780	18849023	25244
chr13	24677724	24706275	28552
chr13	30817998	30900903	82906
chr13	30856654	30868038	11385
chr13	30900785	30940770	39986
chr13	34128872	34128982	111
chr13	45697821	45852456	154636
chr13	55233895	55263442	29548
chr13	55245518	55282782	37265
chr13	55508328	55508779	452
chr13	58808385	58878262	69878
chr13	59500014	59544451	44438
chr13	63061035	63171047	110013
chr13	63282142	63298856	16715
chr13	65078354	65095714	17361
chr13	76756986	76891614	134629
chr13	76822973	76827801	4829
chr13	77066600	77092411	25812
chr13	81182646	81405406	222761
chr13	81414574	81476736	62163
chr13	84272171	84286798	14628
chr13	85250432	85258470	8039
chr13	88944820	89184863	240044
chr13	89702918	89705797	2880
chr13	89991073	90071689	80617
chr13	91919828	91972285	52458
chr13	93452807	93472794	19988
chr13	93790039	93862330	72292
chr13	96663029	96666708	3680
chr13	97978031	97981414	3384
chr13	98775821	98789873	14053
chr13	99429212	99435701	6490
chr13	100035084	100038272	3189
chr13	104035587	104061852	26266
chr13	104347348	104400006	52659
chr13	113078794	113079578	785
chr13	119775767	119788961	13195
chr17	3427128	3477278	50151
chr17	3448378	3477278	28901
chr17	5040580	5243071	202492
chr17	8898861	8953923	55063
chr17	12703361	12712120	8760
chr17	13852316	13888977	36662
chr17	14946655	14954124	7470
chr17	22453579	22454423	845
chr17	24224908	24226783	1876
chr17	24901106	24901529	424
chr17	25020518	25032176	11659
chr17	26187704	26194106	6403
chr17	29166718	29184027	17310
chr17	35013265	35013896	632
chr17	45638695	45639886	1192
chr17	46980320	46983341	3022
chr17	50782261	50813841	31581
chr17	55669740	55687958	18219
chr17	56701023	56708280	7258
chr17	63896018	63911564	15547
chr17	66744720	66817977	73258
chr17	66762129	66817977	55849
chr17	66890924	66920296	29373
chr17	68314373	68486983	172611
chr17	68455693	68641569	185877
chr17	70657454	70766089	108636
chr17	71365089	71400198	35110
chr17	71436706	71448846	12141
chr17	74225432	74258505	33074
chr17	74225432	74245087	19656
chr17	74652617	74660682	8066
chr17	81388810	81432774	43965
chr17	84754541	84770105	15565
chr17	86057676	86130280	72605
chr17	86098512	86109334	10823
chr17	86619892	86630207	10316
chr17	87678208	87680078	1871
chr17	88562109	88583981	21873
chr17	90589848	90700905	111058
chr17	90629885	90704367	74483
chr17	90992115	90995478	3364
chr4	9474898	9542310	67413
chr4	9583812	9639347	55536
chr4	17987572	18093468	105897
chr4	19659563	19678435	18873
chr4	32417435	32501867	84433
chr4	32860322	32874370	14049
chr4	34647786	34656262	8477
chr4	43101801	43115160	13360
chr4	48051246	48071168	19923
chr4	56886018	56899428	13411
chr4	59379599	59424150	44552
chr4	59514274	59517755	3482
chr4	70289845	70302214	12370
chr4	70349144	70380301	31158
chr4	74098102	74098144	43
chr4	74252087	74252413	327
chr4	75954073	76085558	131486
chr4	76128485	76140702	12218
chr4	77194296	77548517	354222
chr4	81303593	81335874	32282
chr4	85004923	85006524	1602
chr4	86585328	86593694	8367
chr4	98456130	98523501	67372
chr4	99063950	99083182	19233
chr4	99078866	99089621	10756
chr4	99738124	99753191	15068
chr4	101102608	101107394	4787
chr4	102867640	102934605	66966
chr4	104479074	104605437	126364
chr4	104613169	104613267	99
chr4	108478873	108495327	16455
chr4	108630596	108631595	1000
chr4	109086327	109102592	16266
chr4	120505284	120508212	2929
chr4	120971890	120983192	11303
chr4	123399343	123401912	2570
chr4	123431998	123539873	107876
chr4	123454994	123495010	40017
chr4	123494128	123494883	756
chr4	126835471	126842635	7165
chr4	126910790	126911284	495
chr4	130327193	130354256	27064
chr4	138156612	138172677	16066
chr4	138163447	138172677	9231
chr4	141703112	141708456	5345
chr4	145016735	145057562	40828
chr4	145160585	145164686	4102
chr4	148617748	148618737	990
chr4	148618606	148618673	68
chr4	152502874	152524368	21495
chr4	155527413	155553519	26107
chrX	12703213	12756455	53243
chrX	13093924	13125607	31684
chrX	13121433	13141853	20421
chrX	13154092	13158944	4853
chrX	20131771	20188920	57150
chrX	20435211	20479671	44461
chrX	20711749	20715122	3374
chrX	23758095	23796106	38012
chrX	35944411	35976169	31759
chrX	42642576	42689147	46572
chrX	47823365	47883676	60312
chrX	47849916	47887198	37283
chrX	48547265	48569226	21962
chrX	50567540	50615515	47976
chrX	60107456	60115146	7691
chrX	75296090	75368220	72131
chrX	93800114	93808942	8829
chrX	95071173	95081710	10538
chrX	103606318	103613195	6878
chrX	104560685	104588421	27737
chrX	108758849	108762197	3349
chrX	113053062	113072021	18960
chrX	143693287	143735422	42136
chrX	152022746	152029398	6653
chrX	152033699	152047968	14270
chrX	157906670	157996684	90015
chrX	159558335	159575097	16763
chrX	160816892	160840446	23555
chrX	160846937	160876568	29632
chrX	161221666	161224544	2879
chrX	161227373	161231483	4111
chrX	162903434	162975279	71846
chr19	4744273	4744389	117
chr19	7028628	7029234	607
chr19	11920178	11922568	2391
chr19	14464309	14468271	3963
chr19	16741177	16744957	3781
chr19	26751824	26752041	218
chr19	28298778	28357952	59175
chr19	36994270	36997635	3366
chr19	37570383	37639763	69381
chr19	37576936	37609105	32170
chr19	39069091	39073390	4300
chr19	43704199	43711838	7640
chr19	44938365	44943519	5155
chr19	47982019	47988569	6551
chr19	48683567	48706011	22445
chr19	53242628	53243308	681
chr19	53851177	53853635	2459
chr19	56797444	56801989	4546
chr19	57638452	57642628	4177
chr19	57650258	57714723	64466
chr12	4939656	4954657	15002
chr12	4941972	4945022	3051
chr12	13374696	13415731	41036
chr12	13432897	13453622	20726
chr12	16954907	16971319	16413
chr12	17402073	17406896	4824
chr12	21224305	21230956	6652
chr12	24998706	25038550	39845
chr12	34169995	34287575	117581
chr12	34312534	34433231	120698
chr12	40729849	40812324	82476
chr12	51351405	51359848	8444
chr12	55665553	55709707	44155
chr12	55683907	55689827	5921
chr12	55841571	55861454	19884
chr12	64976695	65011239	34545
chr12	66506106	66630198	124093
chr12	69822803	69828066	5264
chr12	70102651	70102854	204
chr12	83642629	83668508	25880
chr12	83712304	83728324	16021
chr12	84292284	84302407	10124
chr12	85060315	85064963	4649
chr12	87052826	87069231	16406
chr12	89532891	89533010	120
chr12	98756185	98763978	7794
chr12	98827539	98828706	1168
chr12	98870767	98887141	16375
chr12	102991350	103113242	121893
chr12	103112022	103135708	23687
chr12	105818356	105834784	16429
chr12	106036540	106059676	23137
chr12	108502390	108530392	28003
chr12	109654433	109655847	1415
chr12	110809909	110826512	16604
chr12	111592577	111640040	47464
chr12	111615396	111647728	32333
chr12	111633617	111640040	6424
chr12	112979640	112979684	45
chr12	116824317	117022868	198552
chr12	117718202	117730718	12517
chr12	118120473	118142929	22457
chr15	6768054	6772232	4179
chr15	6774879	6776049	1171
chr15	7920487	8082582	162096
chr15	9148976	9172240	23265
chr15	18963985	18999985	36001
chr15	30332010	30480894	148885
chr15	34117880	34139897	22018
chr15	35533296	35623805	90510
chr15	35937702	35938124	423
chr15	37397057	37397453	397
chr15	37563391	37563464	74
chr15	37937216	37946851	9636
chr15	38013442	38040902	27461
chr15	39292102	39616510	324409
chr15	39345310	39535981	190672
chr15	42459667	42512405	52739
chr15	43261060	43272318	11259
chr15	43497061	43513849	16789
chr15	44380060	44420873	40814
chr15	47947979	48011226	63248
chr15	48287485	48622106	334622
chr15	55036518	55066020	29503
chr15	64737390	64768004	30615
chr15	66580069	66609608	29540
chr15	66604027	66624099	20073
chr15	73236152	73276913	40762
chr15	80886959	80924156	37198
chr15	80956213	80967765	11553
chr15	81600908	81616125	15218
chr15	81600908	81616863	15956
chr15	83330519	83336726	6208
chr15	89092704	89094323	1620
chr15	89360356	89364242	3887
chr15	98047193	98056960	9768
chr15	98595127	98597874	2748
chr15	99278689	99285665	6977
chr15	100520563	100525672	5110
chr15	101008053	101018524	10472
chr15	102299803	102304145	4343
chr16	3911451	3915602	4152
chr16	4049351	4056439	7089
chr16	4611280	4611869	590
chr16	7224311	7375969	151659
chr16	8703464	8710177	6714
chr16	13687391	13699075	11685
chr16	14405014	14440059	35046
chr16	16469704	16477513	7810
chr16	17625944	17626538	595
chr16	17680549	17697694	17146
chr16	21470117	21506821	36705
chr16	21574967	21608221	33255
chr16	23110234	23111896	1663
chr16	31303410	31311164	7755
chr16	32052176	32052383	208
chr16	32251823	32252318	496
chr16	34174385	34178407	4023
chr16	35267180	35283609	16430
chr16	37247870	37291063	43194
chr16	44404148	44404609	462
chr16	45166980	45175298	8319
chr16	46458114	46464159	6046
chr16	50266177	50280539	14363
chr16	57133077	57134779	1703
chr16	62801722	62827413	25692
chr16	81461569	81490394	28826
chr16	85015232	85030365	15134
chr16	90447310	90481333	34024
chr16	91785288	91806193	20906
chr16	91853695	91889224	35530
chr16	94388265	94403368	15104
chr16	94439185	94451159	11975
chr16	94439350	94442469	3120
chr16	94685035	94686603	1569
chr16	96064750	96068627	3878
chr16	96608036	96629398	21363
chr18	5748694	5761433	12740
chr18	10001771	10007847	6077
chr18	11923360	11941387	18028
chr18	12221806	12223155	1350
chr18	12871078	12906949	35872
chr18	16646472	16650498	4027
chr18	31827262	31827488	227
chr18	31896601	31897036	436
chr18	32208642	32210036	1395
chr18	33107880	33158901	51022
chr18	34636286	34637473	1188
chr18	36581068	36591541	10474
chr18	36632067	36634805	2739
chr18	36634227	36638708	4482
chr18	39102169	39150118	47950
chr18	43590548	43590826	279
chr18	44850636	44860050	9415
chr18	57362433	57365349	2917
chr18	61839690	61871703	32014
chr18	62437383	62437951	569
chr18	65172275	65203949	31675
chr18	65993075	65998720	5646
chr18	67420986	67429254	8269
chr18	69651222	69657950	6729
chr18	70593203	70616655	23453
chr18	71542245	71955074	412830
chr18	77097249	77129061	31813
chr18	77835125	77854904	19780
chr18	77854798	77877629	22832
chr18	82644057	82682287	38231
chr18	82671686	82682287	10602
chr18	89060361	89081984	21624
chr10	4083737	4106529	22793
chr10	5154464	5161561	7098
chr10	7691335	7691814	480
chr10	7691335	7697649	6315
chr10	12486386	12643611	157226
chr10	20230784	20250480	19697
chr10	20245270	20250480	5211
chr10	20965517	20988684	23168
chr10	24664911	24672112	7202
chr10	24897185	24902473	5289
chr10	25441573	25468138	26566
chr10	25479009	25507857	28849
chr10	40836288	40841815	5528
chr10	41220899	41258148	37250
chr10	41569843	41581391	11549
chr10	42415549	42438405	22857
chr10	42789300	42798855	9556
chr10	45419137	45420708	1572
chr10	50748806	50823860	75055
chr10	53611724	53612826	1103
chr10	56064474	56089839	25366
chr10	56087531	56129177	41647
chr10	58467115	58470762	3648
chr10	59788024	59788862	839
chr10	61105422	61112290	6869
chr10	67238108	67239459	1352
chr10	68118251	68186256	68006
chr10	70004610	70004991	382
chr10	75746488	75751616	5129
chr10	75897445	75911656	14212
chr10	75915064	75916911	1848
chr10	80278282	80278524	243
chr10	80713664	80713972	309
chr10	81245405	81250734	5330
chr10	81406089	81420798	14710
chr10	82709009	82712238	3230
chr10	82751384	82761913	10530
chr10	83506598	83508732	2135
chr10	83555573	83570093	14521
chr10	85146344	85148798	2455
chr10	88419426	88430010	10585
chr10	89088193	89125224	37032
chr10	93235536	93236026	491
chr10	93990140	93997113	6974
chr10	99124831	99129662	4832
chr10	100076735	100089271	12537
chr10	105321396	105413787	92392
chr10	109751432	109759049	7618
chr10	114486706	114567264	80559
chr10	115233120	115240947	7828
chr10	120926044	120927945	1902
chr10	121654749	121685895	31147
chr10	123038461	123052312	13852
chr10	127485416	127495168	9753
chr10	127688233	127693598	5366
chr10	128085091	128086420	1330
chr4	9350647	9429975	79329
chr4	9583812	9602501	18690
chr4	11227120	11245906	18787
chr4	11273007	11304390	31384
chr4	11521105	11544997	23893
chr4	13835633	13838001	2369
chr4	14965906	14989279	23374
chr4	18051722	18093468	41747
chr4	32718315	32720942	2628
chr4	40986693	40996912	10220
chr4	41216566	41226334	9769
chr4	41216566	41251671	35106
chr4	44133640	44159052	25413
chr4	44679440	44697687	18248
chr4	46092139	46097078	4940
chr4	47017523	47033269	15747
chr4	48636840	48639045	2206
chr4	53045775	53046145	371
chr4	53517545	53538479	20935
chr4	56755304	56762309	7006
chr4	56776690	56798810	22121
chr4	57218509	57270177	51669
chr4	57232322	57262507	30186
chr4	58875424	58885498	10075
chr4	59365722	59380958	15237
chr4	74298441	74311750	13310
chr4	83260882	83271218	10337
chr4	86774238	86813537	39300
chr4	87049884	87049934	51
chr4	88174613	88232782	58170
chr4	94635774	94680060	44287
chr4	95800557	95849676	49120
chr4	98428935	98469604	40670
chr4	98765463	98771475	6013
chr4	98987324	98992458	5135
chr4	99078866	99083182	4317
chr4	101623661	101628156	4496
chr4	102927461	102928912	1452
chr4	104605298	104613267	7970
chr4	104727560	104731752	4193
chr4	105047091	105049421	2331
chr4	106390193	106404068	13876
chr4	108517383	108530949	13567
chr4	108530836	108548170	17335
chr4	108623451	108631925	8475
chr4	109361163	109361867	705
chr4	115758809	115766512	7704
chr4	116337422	116430548	93127
chr4	119236967	119237864	898
chr4	119560603	119619464	58862
chr4	122861934	122867796	5863
chr4	124850513	124850648	136
chr4	126173444	126180814	7371
chr4	126496749	126506878	10130
chr4	126877629	126900748	23120
chr4	126893295	126915665	22371
chr4	126906639	126907085	447
chr4	126923569	126926023	2455
chr4	127078408	127100760	22353
chr4	127078408	127109962	31555
chr4	127086975	127104421	17447
chr4	128496021	128497347	1327
chr4	129196830	129197288	459
chr4	130718154	130743794	25641
chr4	130727998	130747129	19132
chr4	131955157	131957642	2486
chr4	132310505	132310833	329
chr4	136557756	136558497	742
chr4	137711648	137712200	553
chr4	137936658	137950233	13576
chr4	138096752	138097359	608
chr4	138105314	138126634	21321
chr4	142141673	142151035	9363
chr4	145016735	145092355	75621
chr4	145020137	145046405	26269
chr4	145056470	145065965	9496
chr4	148547687	148549366	1680
chr4	148550959	148553111	2153
chr4	149727227	149731257	4031
chr4	151033857	151041473	7617
chr4	154146491	154152870	6380
chr4	155955561	155956376	816
chr6	3516622	3555466	38845
chr6	3562268	3571108	8841
chr6	5784439	5972209	187771
chr6	13591270	13595086	3817
chr6	17819250	17855028	35779
chr6	25756163	25758903	2741
chr6	28125616	28126426	811
chr6	29878529	29896416	17888
chr6	30439866	30441774	1909
chr6	31418931	31496771	77841
chr6	31426714	31451584	24871
chr6	32516495	32517764	1270
chr6	33815674	33862239	46566
chr6	36865791	36920423	54633
chr6	38391419	38412093	20675
chr6	38479064	38487150	8087
chr6	39170769	39181613	10845
chr6	39623579	39628655	5077
chr6	40357045	40387541	30497
chr6	47296800	47298414	1615
chr6	51562018	51588428	26411
chr6	58854873	58890234	35362
chr6	58856593	58894624	38032
chr6	58856593	58863049	6457
chr6	58858953	58863049	4097
chr6	60815617	60818365	2749
chr6	63908866	64320199	411334
chr6	65859357	65862994	3638
chr6	72575641	72595020	19380
chr6	72594740	72596466	1727
chr6	83944613	83962108	17496
chr6	84746901	84908289	161389
chr6	84890517	85003093	112577
chr6	85641319	85651418	10100
chr6	86447341	86453713	6373
chr6	86925014	86986374	61361
chr6	86963993	86971086	7094
chr6	87255783	87288839	33057
chr6	87889657	87905267	15611
chr6	88093996	88095512	1517
chr6	92807015	92816643	9629
