chr	start	end
chr7	19905779	19914864
chr7	24570216	24571151
chr7	29348272	29388151
chr7	35301578	35308339
chr7	45142780	45143298
chr7	46950828	46955702
chr7	49585144	49594452
chr7	50219582	50230258
chr7	59284825	59285158
chr7	65328924	65354888
chr7	74346648	74359919
chr7	81009434	81039265
chr7	81315110	81320850
chr7	88036068	88040109
chr7	91733091	91810529
chr7	92375554	92386990
chr7	92605208	92614552
chr7	98257696	98266247
chr7	100088064	100093481
chr7	100099464	100112372
chr7	100331858	100338493
chr7	101367021	101390263
chr7	110040606	110047147
chr7	110438840	110442367
chr7	118193450	118198364
chr7	118443247	118443345
chr7	120895184	120899546
chr7	121661346	121679522
chr7	122134169	122138359
chr7	127590714	127591238
chr7	128084934	128086072
chr7	130418448	130418568
chr7	130760036	130764180
chr7	133651933	133658644
chr7	134771467	134804650
chr7	139007304	139007801
chr7	139477995	139516734
chr7	141231227	141232541
chr7	141321110	141323019
chr7	143527166	143532380
chr7	143532309	143540246
chr7	143584648	143585797
chr17	5040580	5279382
chr17	5647903	5685813
chr17	5886997	5899495
chr17	6201700	6207057
chr17	8962888	8964715
chr17	10215475	10216159
chr17	12243500	12272220
chr17	24591978	24592609
chr17	25234808	25235627
chr17	25235345	25235627
chr17	25829606	25830061
chr17	26608593	26629679
chr17	26958222	26959606
chr17	27705081	27705602
chr17	31581804	31592275
chr17	32907647	32908036
chr17	33669991	33670080
chr17	34647660	34648668
chr17	34847904	34848018
chr17	35116430	35117695
chr17	42805160	42826359
chr17	42820595	42826359
chr17	42829918	42834285
chr17	45547547	45549282
chr17	47230230	47230316
chr17	49686391	49686520
chr17	58013816	58092477
chr17	58042427	58138719
chr17	58092213	58104768
chr17	58313677	58407739
chr17	63941291	63991716
chr17	64309688	64311170
chr17	64713562	64740883
chr17	71365089	71369960
chr17	71448513	71465669
chr17	71463762	71465669
chr17	74367248	74382040
chr17	74557901	74566174
chr17	74557901	74562101
chr17	74646469	74662818
chr17	74721521	74743051
chr17	74742918	74747764
chr17	78929278	78932341
chr17	80597553	80653909
chr17	81049937	81055910
chr17	81388810	81408342
chr17	83788921	83804597
chr17	84764452	84777134
chr17	87696495	87721058
chr17	90623420	90704367
chr17	94739454	94740755
chr12	3442474	3469593
chr12	3718412	3751907
chr12	4322868	4344502
chr12	4335781	4339184
chr12	4416671	4416805
chr12	13279388	13310304
chr12	13374696	13379769
chr12	13405374	13433061
chr12	17368309	17369615
chr12	17549587	17549667
chr12	24878191	24951489
chr12	26339306	26389575
chr12	28652025	28653224
chr12	28652025	28655684
chr12	28760070	28847656
chr12	37981755	38190134
chr12	38120606	38139686
chr12	38139405	38173843
chr12	38184898	38216108
chr12	40745659	40766333
chr12	44532458	44551436
chr12	44584835	44584987
chr12	51426038	51439336
chr12	51914974	51939723
chr12	55053301	55063109
chr12	64968029	64970225
chr12	70248265	70255226
chr12	71019374	71023590
chr12	71164384	71170706
chr12	76158602	76167709
chr12	76875032	76888055
chr12	80364004	80399985
chr12	84423433	84430333
chr12	85048809	85065101
chr12	85863564	85878478
chr12	85898993	85908855
chr12	99891177	99898360
chr12	100654271	100678589
chr12	101932968	101945919
chr12	102403427	102413562
chr12	103558368	103581486
chr12	104789982	104791931
chr12	106036540	106051004
chr12	116365555	116367028
chr12	116580399	116580449
chr12	117575555	117613429
chr12	117581816	117583995
chr12	117718202	117753476
chr16	4107428	4155033
chr16	4947265	4948363
chr16	7224311	7408039
chr16	7224311	7363904
chr16	8707638	8716619
chr16	8710039	8716619
chr16	11445165	11571805
chr16	15684137	15708931
chr16	16114827	16118983
chr16	16461594	16477513
chr16	16484090	16504216
chr16	16763022	16767085
chr16	20174495	20190489
chr16	20179501	20206245
chr16	20335106	20338954
chr16	20368424	20378766
chr16	22479366	22519635
chr16	32021774	32052383
chr16	32033787	32044000
chr16	32041468	32052383
chr16	32352799	32376024
chr16	32616749	32623435
chr16	34182658	34182750
chr16	36886134	36894944
chr16	36887239	36907895
chr16	44355440	44372665
chr16	59503125	59506320
chr16	60424721	60526513
chr16	65545277	65547043
chr16	66784717	66815461
chr16	73920534	74352877
chr16	73948203	74352877
chr16	90257982	90263176
chr16	90432514	90432806
chr16	91839616	91848969
chr16	93739154	93793231
chr16	93769394	93771026
chr16	94384935	94385334
chr16	94466996	94467925
chr16	94665916	94686603
chr16	95999112	96002433
chr5	3559606	3561089
chr5	4888837	4894167
chr5	5010833	5195357
chr5	5036426	5135413
chr5	8149208	8160799
chr5	14162188	14210384
chr5	14668965	14682387
chr5	17662920	17694865
chr5	20215319	20215529
chr5	20215319	20358971
chr5	20358914	20391461
chr5	22134597	22287003
chr5	23450152	23467188
chr5	23800595	23817153
chr5	24692807	24698771
chr5	24807605	24807804
chr5	25287706	25345038
chr5	25404279	25405519
chr5	29196580	29205701
chr5	30068466	30068640
chr5	32247355	32276154
chr5	32262362	32276154
chr5	32886979	32904532
chr5	32937521	32946767
chr5	33854610	33868878
chr5	34610192	34614360
chr5	34834261	34854791
chr5	35099157	35102539
chr5	35568761	35574194
chr5	35583876	35589783
chr5	35798453	35812219
chr5	35848804	35866766
chr5	37386685	37387139
chr5	41687721	41687850
chr5	45496975	45497328
chr5	48396005	48419281
chr5	52400085	52406092
chr5	52785098	52796252
chr5	53116163	53123476
chr5	62732970	62749816
chr5	62818539	62818869
chr5	65537547	65537800
chr5	65631713	65647136
chr5	67732169	67738482
chr5	72528159	72533135
chr5	73522653	73544155
chr5	76248342	76274043
chr5	81560863	81560943
chr5	83280042	83313328
chr5	84067360	84108056
chr5	89135646	89179844
chr5	90263991	90264840
chr5	90278243	90295818
chr5	96094161	96131245
chr5	98183510	98184440
chr5	100527974	100537468
chr5	102963467	102991927
chr5	108472072	108473906
chr5	108571874	108581029
chr5	110236273	110251687
chr5	110708774	110711167
chr5	110708774	110726948
chr5	113846146	113848631
chr5	115433852	115441445
chr5	115561519	115562425
chr5	117919396	117936612
chr5	118671013	118671097
chr5	118724154	118724534
chr5	121420633	121421287
chr5	121665099	121675378
chr5	122555497	122611107
chr5	123531825	123558813
chr5	124410070	124413289
chr5	125097947	125110072
chr5	129504763	129516151
chr5	130506064	130506188
chr5	134192653	134194977
chr5	134279437	134287043
chr5	134621949	134625605
chr5	134659847	134666013
chr5	138444879	138447514
chr5	142185157	142197874
chr5	142567865	142575346
chr5	142771305	142790189
chr5	143928099	143929350
chr5	146268215	146271735
chr5	147672564	147683941
chr5	150381616	150390722
chr18	10574875	10582186
chr18	25022622	25060376
chr18	25203861	25290066
chr18	25344864	25420075
chr18	32217293	32218359
chr18	35680766	35686853
chr18	36611800	36613976
chr18	38297500	38300590
chr18	38299754	38314803
chr18	38442917	38452429
chr18	39243606	39296923
chr18	44837341	44850701
chr18	46258085	46274708
chr18	49877683	49951323
chr18	54946553	54988706
chr18	57911890	57937771
chr18	64510453	64511700
chr18	65174045	65198726
chr18	67503431	67506726
chr18	71679461	71810881
chr18	75229990	75243398
chr18	75605628	75637338
chr18	75900548	76011690
chr18	82656949	82674485
chr4	6433263	6437778
chr4	6741286	6842426
chr4	8183253	8189392
chr4	9474898	9532065
chr4	11494764	11514168
chr4	14886534	14902539
chr4	32671516	32676854
chr4	34585573	34597441
chr4	40990793	41004945
chr4	41203533	41207104
chr4	43911932	43923024
chr4	46674447	46684382
chr4	56886018	56888709
chr4	56888535	56890900
chr4	58850904	58864428
chr4	59315712	59379785
chr4	62332191	62334260
chr4	84971131	85033888
chr4	87840682	88031704
chr4	88169907	88232782
chr4	97783082	98020954
chr4	99056801	99065458
chr4	99831393	99901777
chr4	104679453	104720630
chr4	105010538	105010628
chr4	105047091	105075555
chr4	106408895	106409265
chr4	107851308	107854423
chr4	108055439	108063988
chr4	109032450	109050989
chr4	109742866	109829901
chr4	109842288	109925962
chr4	116152077	116152976
chr4	116741616	116771848
chr4	117649307	117649406
chr4	118168385	118170036
chr4	126171694	126178557
chr4	126891015	126902693
chr4	127214306	127215383
chr4	129651588	129654387
chr4	131997499	132003794
chr4	132689705	132704410
chr4	132739629	132741531
chr4	145138564	145162128
chr4	149223230	149267283
chr4	149251741	149253751
chr4	152356081	152361042
chr4	156113889	156119239
chr11	3215592	3220530
chr11	5992820	5997948
chr11	6584520	6585217
chr11	7137273	7150903
chr11	16259855	16263250
chr11	21263199	21312327
chr11	21652226	21724636
chr11	23361279	23375096
chr11	23377555	23384500
chr11	29225857	29234472
chr11	30791092	30802858
chr11	33478164	33504828
chr11	35177783	35508294
chr11	35629723	35634034
chr11	35819874	35821225
chr11	35861809	35867427
chr11	40682464	40687795
chr11	42593797	42597785
chr11	45883710	45902285
chr11	45893871	45895129
chr11	50233464	50233657
chr11	50297058	50297137
chr11	51272023	51272881
chr11	51593604	51594141
chr11	53586835	53594387
chr11	54619886	54631356
chr11	54668614	54684026
chr11	54691238	54691740
chr11	57217772	57243119
chr11	59764380	59770046
chr11	60749166	60753961
chr11	61825842	61841331
chr11	61896648	61900446
chr11	62378515	62383375
chr11	62398265	62423067
chr11	65008063	65041510
chr11	65905197	65992869
chr11	66025136	66119721
chr11	66040264	66061125
chr11	66080495	66119721
chr11	69670067	69670132
chr11	69826744	69830613
chr11	70887011	70908517
chr11	72730472	72732413
chr11	74784058	74796124
chr11	74928993	75042036
chr11	76092221	76174707
chr11	76101987	76117201
chr11	76451853	76454590
chr11	76472489	76509072
chr11	77449388	77450222
chr11	77549272	77585494
chr11	84085639	84093647
chr11	84322483	84372714
chr11	84894550	84897720
chr11	85022156	85040170
chr11	85022156	85055873
chr11	86327802	86332028
chr11	86557725	86565868
chr11	86602008	86611422
chr11	87206056	87206760
chr11	87597615	87601172
chr11	95291611	95294562
chr11	97938530	97956566
chr11	98800000	98802315
chr11	102862611	102865660
chr11	103846374	103862049
chr11	103858895	103873310
chr11	104163890	104165050
chr11	104520664	104529438
chr11	106792477	106801578
chr11	107574938	107595195
chr11	107634980	107649340
chr11	109485706	109490650
chr11	109682837	109685527
chr11	119277501	119279009
chr11	120860401	120873799
chr11	121238419	121245456
chr11	121459401	121503787
chr10	7799650	7800729
chr10	8307408	8390931
chr10	9778021	9812407
chr10	12538041	12688427
chr10	20046372	20082468
chr10	20118145	20118583
chr10	20418732	20443369
chr10	26327687	26344723
chr10	41233552	41263166
chr10	43345528	43413547
chr10	43395693	43413464
chr10	49132679	49244443
chr10	49132679	49356115
chr10	50642523	50660726
chr10	53647572	53655179
chr10	56187743	56201956
chr10	61684880	61689905
chr10	62274447	62275864
chr10	62994705	62998195
chr10	63286017	63288009
chr10	64250698	64260965
chr10	69874790	69882558
chr10	74290967	74326204
chr10	76403758	76403874
chr10	79860970	79861712
chr10	80415162	80415926
chr10	80713973	80715179
chr10	80782143	80786489
chr10	80997992	80998044
chr10	83555573	83580361
chr10	89016075	89035181
chr10	89112791	89149444
chr10	89775939	89782740
chr10	90260653	90897426
chr10	90921296	90966392
chr10	97507703	97513737
chr10	98986891	99003378
chr10	99003141	99015097
chr10	106800737	106842777
chr10	107023654	107053516
chr10	109816254	109866999
chr10	116357192	116364051
chr10	121371144	121381291
chr10	128199182	128201369
chr10	128319039	128320247
chr10	128358334	128358533
chr13	3595497	3600334
chr13	10224645	10224757
chr13	11700248	11785141
chr13	11824274	11834088
chr13	11945883	11946002
chr13	12212388	12250691
chr13	12239649	12247985
chr13	13643438	13696788
chr13	13706502	13730481
chr13	14236891	14311790
chr13	14306964	14311688
chr13	24106309	24112091
chr13	24701062	24715451
chr13	51480099	51516595
chr13	54727910	54731452
chr13	55213204	55268523
chr13	58859306	58860122
chr13	59475660	59504310
chr13	59482517	59528518
chr13	59482517	59544451
chr13	68709993	68734735
chr13	74657633	74671491
chr13	91919828	91983701
chr13	92273952	92349337
chr13	93184079	93186476
chr13	97946803	97981414
chr13	99963808	99976522
chr13	100480540	100483043
chr13	100631056	100637098
chr13	103868043	103884260
chr13	104294447	104312926
chr13	112689273	112689585
chr13	112913100	112917701
chr13	115030036	115035385
chr13	3584500	3585373
chr13	9550319	9551745
chr13	9551746	9604625
chr13	9560671	9647040
chr13	13687619	13698533
chr13	17763104	17766606
chr13	19086523	19125148
chr13	43037450	43077976
chr13	45566573	45568580
chr13	48902058	48914949
chr13	51708875	51714887
chr13	55055975	55093281
chr13	55233895	55234030
chr13	55552962	55564580
chr13	58398049	58399155
chr13	59608145	59616803
chr13	63015026	63015963
chr13	70592573	70599210
chr13	77245201	77334363
chr13	81374182	81391800
chr13	85225482	85244338
chr13	94476966	94532066
chr13	95008808	95018205
chr13	96664871	96665809
chr13	100812648	100814766
chr13	103843457	103884260
chr13	104046189	104069343
chr13	104792499	104802201
chr13	110260479	110260706
chr13	116303046	116305477
chr13	117873866	117925784
chr12	3905663	3906301
chr12	4613243	4639794
chr12	5137423	5291444
chr12	8227220	8268598
chr12	8718988	8744743
chr12	11294923	11301667
chr12	13362442	13393532
chr12	13413528	13453622
chr12	24547617	24547673
chr12	24878191	24948380
chr12	24982237	25017052
chr12	29730941	29731076
chr12	29730941	29886185
chr12	29811373	29838147
chr12	29826866	29895314
chr12	29826866	29886185
chr12	34282647	34437378
chr12	34373878	34429619
chr12	35092825	35140280
chr12	50383400	50490041
chr12	51782482	51790615
chr12	54760399	54768142
chr12	54929527	54935581
chr12	55689759	55739569
chr12	65044006	65055320
chr12	66473202	66655437
chr12	66486711	66630198
chr12	66568743	66655437
chr12	69598776	69614758
chr12	69822803	69851001
chr12	71152650	71161196
chr12	73691548	73702912
chr12	75996020	75997403
chr12	77331896	77393837
chr12	78343352	78343430
chr12	81967056	81992048
chr12	84298011	84308432
chr12	85260800	85269474
chr12	85307930	85311446
chr12	85891021	86024342
chr12	91493304	91511994
chr12	99291237	99388917
chr12	99854610	99855639
chr12	109655935	109656771
chr12	110648395	110648999
chr12	116871936	116901047
chr2	4473121	4498073
chr2	5973469	6034251
chr2	12253581	12255962
chr2	20855581	20881851
chr2	24685768	24706344
chr2	24965655	24966497
chr2	26386904	26387671
chr2	28502233	28503125
chr2	29153938	29158997
chr2	29158098	29166375
chr2	31082974	31097150
chr2	32934158	32935167
chr2	37844777	38003474
chr2	39094703	39125185
chr2	39199663	39211053
chr2	40801392	40851830
chr2	52094589	52116394
chr2	54732986	55073996
chr2	59962021	60006189
chr2	60229880	60232198
chr2	66201123	66229139
chr2	66504849	66540635
chr2	69734379	69735825
chr2	70754440	70786995
chr2	72174802	72234786
chr2	73863169	73873745
chr2	76540104	76564949
chr2	79897065	79901878
chr2	84685191	84685699
chr2	90696640	90703186
chr2	90998580	91003890
chr2	91169701	91170747
chr2	91559049	91616460
chr2	91559049	91564448
chr2	91766447	91810209
chr2	103731805	103731972
chr2	104221135	104241236
chr2	104238650	104258508
chr2	110768813	110781443
chr2	112656500	112670693
chr2	116000131	116063420
chr2	118222326	118241735
chr2	119430988	119441693
chr2	119433191	119447059
chr2	120783695	120825315
chr2	120921378	120935315
chr2	121256522	121259268
chr2	121903062	121912041
chr2	125098848	125100318
chr2	125109826	125110479
chr2	126814688	126840816
chr2	128658248	128660879
chr2	130736467	130748788
chr2	130933386	130947727
chr2	139883772	139985208
chr2	140177234	140193643
chr2	140825052	140825081
chr2	141515204	141515325
chr2	142702623	142740991
chr2	155157774	155185604
chr2	156264281	156298716
chr2	156509132	156510881
chr2	156721088	156721987
chr2	158043406	158058827
chr2	163025331	163033303
chr2	165812349	165834967
chr2	166059695	166066051
chr2	166609738	166638419
chr17	3145075	3159324
chr17	13818121	13849662
chr17	15730483	15735844
chr17	24904649	24906228
chr17	33664585	33666685
chr17	35004205	35005602
chr17	37063330	37064737
chr17	46206487	46208257
chr17	46972864	46976090
chr17	46985989	46988783
chr17	46986645	46993069
chr17	50963693	51025204
chr17	56017844	56020191
chr17	63907281	64078975
chr17	71398552	71428285
chr17	74351950	74356169
chr17	74415723	74418619
chr17	78677282	78687670
chr17	78788205	78808520
chr17	78795095	78818917
chr17	80032541	80053641
chr17	80609752	80615176
chr17	84454609	84464501
chr17	90362760	90630268
chr17	90560741	90643429
chr14	8136869	8141544
chr14	12439871	12509232
chr14	13493508	13493632
chr14	14778826	14791164
chr14	16416557	16423778
chr14	20520554	20531068
chr14	21609754	21628928
chr14	23309040	23330970
chr14	23336945	23386353
chr14	24138783	24144301
chr14	25572020	25581673
chr14	26947121	26958511
chr14	27493019	27500682
chr14	29346881	29467956
chr14	30559866	30560586
chr14	31012723	31017413
chr14	31014906	31017866
chr14	31106349	31107107
chr14	47693404	47726309
chr14	54679241	54685076
chr14	56919271	56925957
chr14	57923940	57943670
chr14	64851885	64897126
chr14	72582957	72599142
chr14	79472352	79477104
chr14	86772086	86835101
chr14	87457034	87506606
chr14	103152120	103185681
chr14	103219927	103248566
chr14	103243044	103291362
chr14	103656933	103657072
chr14	118994946	119019625
chr14	120389164	120395598
chr14	120933051	120938697
chr14	121255408	121267954
chr14	121580485	121607279
chr14	122658678	122790454
chr14	123460237	123593051
chr14	123827752	123857579
chr5	4038529	4039343
chr5	14539410	14669675
chr5	16299929	16320158
chr5	16299929	16342743
chr5	20358914	20561346
chr5	23492268	23497222
chr5	24694762	24695499
chr5	25313256	25329273
chr5	29663463	29668044
chr5	31196551	31196959
chr5	31505036	31506192
chr5	33733403	33733659
chr5	52162529	52181175
chr5	53887354	53901647
chr5	64333347	64339731
chr5	65224795	65225290
chr5	65631713	65654099
chr5	65786362	65786436
chr5	67774723	67786666
chr5	69558185	69566504
chr5	70774271	70816105
chr5	72522148	72528250
chr5	74536801	74546160
chr5	76595393	76621361
chr5	81646410	81693701
chr5	84105849	84142383
chr5	100459586	100485855
chr5	100785282	100792842
chr5	103826181	103826469
chr5	108073307	108081218
chr5	108093407	108094123
chr5	108138914	108161758
chr5	114102383	114105851
chr5	114384315	114388782
chr5	115606473	115610164
chr5	115670154	115724756
chr5	123621796	123642616
chr5	124386830	124413289
chr5	125033326	125034496
chr5	125102643	125124980
chr5	125287359	125298728
chr5	134513996	134518031
chr5	134668914	134673150
chr5	135221958	135226612
chr5	136307759	136309848
chr5	136370118	136408027
chr5	139225263	139226885
chr5	144832448	144834269
chr5	146271595	146286239
chr5	146295233	146296351
chr5	148076180	148236477
chrY	899428	928384
chr11	4504032	4520914
chr11	5209939	5243937
chr11	6150495	6193476
chr11	6313788	6342623
chr11	7078888	7139189
chr11	11943882	11951659
chr11	17182107	17194853
chr11	17192957	17194853
chr11	21263199	21316886
chr11	23343320	23367553
chr11	23363058	23370571
chr11	23388434	23412415
chr11	23873228	23890295
chr11	23884061	23891904
chr11	28867466	28868039
chr11	29422610	29424771
chr11	29556069	29575524
chr11	30110726	30143177
chr11	30830350	30845333
chr11	30832134	30845333
chr11	33160334	33161627
chr11	35544729	35579107
chr11	42487196	42529494
chr11	46260800	46286144
chr11	52004913	52033611
chr11	52374299	52385733
chr11	53404356	53412056
chr11	57228921	57243119
chr11	57721295	57737144
chr11	61787429	61808199
chr11	62349353	62401267
chr11	64071518	64073670
chr11	66025136	66037736
chr11	67969772	68109378
chr11	68699210	68721476
chr11	68745317	68760751
chr11	69027254	69028064
chr11	69486959	69495264
chr11	69674202	69677167
chr11	72208806	72209413
chr11	72848642	72855516
chr11	74683459	74699520
chr11	74945522	75053963
chr11	76785019	76813652
chr11	76811695	76814913
chr11	77571607	77578827
chr11	79943231	79957388
chr11	80007513	80022269
chr11	80094155	80096022
chr11	84338314	84346815
chr11	86793162	86804402
chr11	87129716	87163869
chr11	95966177	95975323
chr11	97222951	97235115
chr11	97226729	97238258
chr11	98230113	98241829
chr11	105209794	105249637
chr11	105256870	105271237
chr11	106434915	106437123
chr11	106782469	106786544
chr11	107632172	107673045
chr11	107961573	107986385
chrX	12038034	12038911
chrX	12703213	12728139
chrX	13568476	13568556
chrX	20675586	20678263
chrX	23758095	23778775
chrX	38424267	38442140
chrX	41802947	41807171
chrX	47854566	47887198
chrX	49013497	49025344
chrX	52388109	52429134
chrX	68695489	68712413
chrX	71101485	71101643
chrX	71369799	71412381
chrX	72445175	72476308
chrX	73944483	73944645
chrX	85730202	85754409
chrX	95778895	95899700
chrX	101562074	101578456
chrX	101667278	101673712
chrX	105820776	105845941
chrX	105839841	105846795
chrX	147519038	147522639
chrX	157310869	157342103
chrX	157853095	157866664
chrX	157888398	157945416
chrX	159311464	159336783
chrX	159489277	159493084
chrX	159548239	159575097
chrX	159683544	159919917
chrX	161221666	161227456
chrX	161223157	161230174
chrX	162903434	162936805
chrX	162934287	162941844
chrX	166391891	166431870
chr1	22475688	22538623
chr1	25487925	25505014
chr1	32243900	32244027
chr1	36833496	36889325
chr1	44126266	44128823
chr1	46099418	46116294
chr1	51784437	51797117
chr1	53256629	53275252
chr1	53891126	53913870
chr1	55016906	55019233
chr1	55080102	55084785
chr1	56831439	56831636
chr1	60277913	60279800
chr1	65165100	65175368
chr1	68071518	68560682
chr1	74444413	74456220
chr1	74450495	74479749
chr1	74470537	74478131
chr1	86070583	86094340
chr1	86078568	86086748
chr1	86744681	86821450
chr1	87364104	87436891
chr1	89663661	89743896
chr1	93060322	93060737
chr1	93412363	93413931
chr1	93749847	93750985
chr1	95627507	95660995
chr1	97711723	97755971
chr1	105637510	105659366
chr1	106318849	106339670
chr1	116157393	116292535
chr1	119715947	119743439
chr1	123367598	123445321
chr1	127791605	127801676
chr1	127987997	128092010
chr1	132994503	133012714
chr1	153462552	153483872
chr1	153478041	153483872
chr1	155615867	155677234
chr1	158674681	158674808
chr1	174647106	174744306
chr1	177102962	177109738
chr1	179043737	179094402
chr1	181817594	181818839
chr1	185414330	185420287
chr1	194799775	194807671
chr18	9960486	9992275
chr18	10080351	10092223
chr18	10097483	10140888
chr18	25028065	25090907
chr18	25537677	25679495
chr18	31666341	31682184
chr18	33824459	33832685
chr18	36578618	36600875
chr18	43328325	43342362
chr18	54895220	54899619
chr18	63904030	63935948
chr18	64470682	64483457
chr18	69519965	69520026
chr18	69633577	69636964
chr18	75565004	75624300
chr18	80836355	80858638
chr18	82656949	82682287
chr10	7919114	7924872
chr10	13801848	13801949
chr10	18115716	18119045
chr10	26860557	26870086
chr10	39851867	39867502
chr10	41740840	41745921
chr10	41947896	41951746
chr10	43372135	43413547
chr10	45648591	45652738
chr10	50617712	50645084
chr10	53684236	53699343
chr10	62746901	62751016
chr10	62756483	62766782
chr10	63145836	63169430
chr10	67216983	67240941
chr10	75684292	75713631
chr10	79860970	79861707
chr10	85901161	85901703
chr10	88475333	88482315
chr10	88735898	88737202
chr10	90042546	90307705
chr10	90510596	90644556
chr10	93264880	93284977
chr10	94165418	94167728
chr10	94827171	94852728
chr10	94870975	94910670
chr10	98979704	98979901
chr10	99124831	99156351
chr10	100546375	100559691
chr10	105254795	105323637
chr10	106837281	106869972
chr10	108269359	108271718
chr10	111224672	111233690
chr10	116498086	116549175
chr10	116910125	116937655
chr10	117366081	117367988
chr10	119938244	120000671
chr10	122782183	122857146
chr10	123034305	123052312
chr10	123119109	123146938
chr3	20074829	20082955
chr3	28594022	28596260
chr3	28604176	28607377
chr3	32992906	32993001
chr3	36582626	36607707
chr3	38942809	38958575
chr3	40963968	40972505
chr3	55647572	55649677
chr3	55710627	55873783
chr3	55805237	55968350
chr3	55856960	56058830
chr3	55891613	56091120
chr3	55934513	56029975
chr3	56031453	56040962
chr3	59037560	59077169
chr3	59042254	59093695
chr3	65725311	65773066
chr3	69085687	69094738
chr3	79479487	79481879
chr3	80707699	80709488
chr3	85730259	85741374
chr3	86291427	86323821
chr3	86315336	86325782
chr3	88846388	88880174
chr3	95487324	95488354
chr3	104027798	104056607
chr3	104919351	104922279
chr3	116322082	116392914
chr3	118759656	118811267
chr3	121779555	121792902
chr3	126929722	126937869
chr3	126956122	126957255
chr3	127161859	127162289
chr3	141757714	141771182
chr3	146894002	146901482
chr3	152217409	152228245
chr3	153411462	153509497
chr3	158135188	158164386
chr3	158209690	158209764
chr4	11216457	11223887
chr4	11527648	11534321
chr4	12166937	12168222
chr4	17987572	18054578
chr4	19627633	19662259
chr4	21781736	21810823
chr4	32700075	32730490
chr4	34562312	34566005
chr4	41209353	41229848
chr4	43091228	43101874
chr4	43308488	43353709
chr4	44059776	44060227
chr4	44761850	44895989
chr4	49206388	49320011
chr4	59594396	59606543
chr4	59597257	59606543
chr4	75981954	76107416
chr4	82383608	82383661
chr4	83580748	83620963
chr4	85347124	85347192
chr4	87783649	87794011
chr4	101597801	101606711
chr4	102867640	102956210
chr4	102915059	102956210
chr4	107872374	107872431
chr4	108259950	108266572
chr4	108507907	108548170
chr4	108520207	108530949
chr4	109361670	109378341
chr4	119324541	119339873
chr4	123387228	123390631
chr4	124820205	124842591
chr4	126877629	126923630
chr4	126882215	126893466
chr4	126889515	126923630
chr4	128297186	128497347
chr4	135340503	135344669
chr4	137017277	137018767
chr4	149189791	149191148
chr4	149342879	149353027
chr4	151131542	151163969
chr4	155076712	155082754
chr4	155535358	155555231
chr7	6389433	6390560
chr7	16511193	16565329
chr7	25046174	25046377
chr7	45786451	45786960
chr7	49398083	49420340
chr7	50062618	50279646
chr7	51625281	51646274
chr7	59284680	59287032
chr7	64695024	64714511
chr7	66300862	66307232
chr7	66411502	66422315
chr7	67293594	67316982
chr7	73435735	73444334
chr7	73453099	73455641
chr7	73463636	73519708
chr7	80300301	80313208
chr7	80717011	80730382
chr7	84304797	84347555
chr7	89955639	89956254
chr7	92088562	92088718
chr7	92660959	92665865
chr7	96436760	96436858
chr7	96702642	96823946
chr7	96885317	96893155
chr7	101244121	101271704
chr7	109911915	109919477
chr7	110461137	110560346
chr7	126556283	126559012
chr7	126880359	126880496
chr7	130467256	130516168
chr7	131561537	131568721
chr7	132634001	132650349
chr7	133862103	133876913
chr7	140109987	140113133
chr7	141983067	141984390
chr6	12337252	12343266
chr6	22987331	23002746
chr6	22987331	23050532
chr6	23412948	23429218
chr6	27981183	28126426
chr6	32181788	32196358
chr6	37903533	37927640
chr6	46170170	46170319
chr6	50145774	50163649
chr6	56142094	56181797
chr6	71924590	71931824
chr6	72848225	72861925
chr6	76915734	77115082
chr6	86944357	86964225
chr6	97160243	97173403
chr6	99003200	99308438
chr6	112731329	112739110
chr6	113120841	113138200
chr6	113322568	113323982
chr6	118713257	119057515
chr6	119773734	119825819
chr6	119796907	119825819
chr6	135015195	135016653
chr6	140543720	140591764
chr6	140644073	140646778
chr6	148999921	149027435
chr6	149016982	149036536
chr15	4096472	4128923
chr15	8119179	8122208
chr15	8170306	8219395
chr15	8231112	8258344
chr15	31492739	31509822
chr15	35533296	35576526
chr15	36010288	36052914
chr15	36040553	36054878
chr15	39462498	39478710
chr15	39517806	39567043
chr15	57875497	57883546
chr15	64701991	64754884
chr15	68101471	68178943
chr15	68165753	68224943
chr15	72941860	73031643
chr15	73242366	73264329
chr15	73309815	73325836
chr15	77231387	77231437
chr15	81600908	81623525
chr15	81616032	81623525
chr15	81716567	81724632
chr15	83904165	83933206
chr15	86234730	86391204
chr15	89253019	89269962
chr15	90956295	90991825
chr15	92220447	92232273
chr15	95296159	95527886
chr15	95374728	95527886
chr15	98120791	98121362
chr15	98528863	98531898
chr15	99167080	99186094
chr16	6487819	6809248
chr16	11347859	11367801
chr16	18410683	18410814
chr16	20161976	20174539
chr16	20559380	20559458
chr16	21517283	21533161
chr16	29620381	29630194
chr16	30537454	30547469
chr16	31781782	31796965
chr16	32981828	32993833
chr16	33434626	33457001
chr16	34116222	34203979
chr16	36831502	36843458
chr16	36831502	36856433
chr16	48941652	48944928
chr16	48953727	48977962
chr16	48957653	48984635
chr16	63583388	63603633
chr16	72933213	72983880
chr16	77059163	77083949
chr16	85056324	85082888
chr16	90963818	90981045
chr16	94408554	94426830
chr16	94671590	94673336
chr8	16058663	16463161
chr8	16058663	16710702
chr8	16271522	16358452
chr8	16463084	16463161
chr8	26071058	26082581
chr8	28758958	28891510
